trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1991,False,"{'a': 0.5, 'e': 4.772763393680188e-05}",25,15,21.621188290934665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.5, 'e': 4.748959136945809e-05}",25,17,20.365256855279323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.5, 'e': 4.725273604437187e-05}",25,14,20.146299983328007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.5, 'e': 4.7017062040147915e-05}",25,13,21.4551529520052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.5, 'e': 4.67825634649237e-05}",20,12,16.733395772000062,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.5, 'e': 4.654923445622278e-05}",25,13,24.823863835438075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.5, 'e': 4.631706918080762e-05}",25,7,33.28097797527913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.5, 'e': 4.608606183453441e-05}",25,15,20.36525839873053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.5, 'e': 4.585620664220731e-05}",30,17,24.010958076687835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.5, 'e': 4.56274978574346e-05}",30,16,25.116146691627197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.5, 'e': 4.5399929762484854e-05}",20,14,10.8091559126084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.5, 'e': 4.517349666814366e-05}",25,8,33.121800829080456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.5, 'e': 4.494819291357204e-05}",30,20,18.418495710935662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.5, 'e': 4.472401286616424e-05}",35,15,39.10165876641129,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.5, 'e': 4.4500950921407545e-05}",20,10,18.98841082075243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.5, 'e': 4.427900150274157e-05}",20,13,12.85389783434699,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.5, 'e': 4.4058159061419435e-05}",20,11,18.619398954180976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.5, 'e': 4.383841807636846e-05}",25,8,27.33372678471716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.5, 'e': 4.361977305405265e-05}",25,15,18.223189257175186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.5, 'e': 4.3402218528335126e-05}",20,9,21.28847644093162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.5, 'e': 4.3185749060341275e-05}",30,20,19.732831145441207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.5, 'e': 4.297035923832326e-05}",20,14,13.184483682799227,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.5, 'e': 4.275604367752418e-05}",30,21,18.052357848059806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.5, 'e': 4.2542797020043985e-05}",20,8,22.759052575341705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.5, 'e': 4.233061393470499e-05}",25,15,18.15867918717037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.5, 'e': 4.211948911691908e-05}",20,9,19.289207589351676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.5, 'e': 4.19094172885549e-05}",20,11,19.008531984533867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.5, 'e': 4.170039319780564e-05}",25,19,10.153285245868277,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.5, 'e': 4.14924116190583e-05}",25,20,10.19215288658521,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.5, 'e': 4.128546735276242e-05}",25,19,12.186735532973504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.5, 'e': 4.1079555225300724e-05}",35,14,36.808881518571255,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.5, 'e': 4.0874670088859145e-05}",25,15,21.075056929451947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.5, 'e': 4.067080682129876e-05}",25,14,24.748759565403788,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.5, 'e': 4.04679603260271e-05}",25,14,19.767527815610574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.5, 'e': 4.02661255318713e-05}",30,19,19.720620148678094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.5, 'e': 4.006529739295107e-05}",20,10,21.088824190181292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.5, 'e': 3.9865470888552325e-05}",30,20,20.039892988208408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.5, 'e': 3.966664102300219e-05}",25,17,16.00050143224395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.5, 'e': 3.9468802825543534e-05}",20,10,21.40366821272234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.5, 'e': 3.927195135021125e-05}",30,18,24.663421038519864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.5, 'e': 3.907608167570808e-05}",20,11,16.025538440020302,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.5, 'e': 3.888118890528208e-05}",20,12,14.542277640171212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.5, 'e': 3.86872681666037e-05}",25,11,26.1536941496017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.5, 'e': 3.8494314611644456e-05}",20,8,23.898678452298583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.5, 'e': 3.8302323416555486e-05}",25,15,17.500650482247334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.5, 'e': 3.8111289781546776e-05}",20,12,15.187718029779209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.5, 'e': 3.792120893076764e-05}",20,12,13.398747193044352,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.5, 'e': 3.773207611218676e-05}",25,10,24.798098690233587,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.5, 'e': 3.754388659747397e-05}",30,16,25.80999778766094,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.5, 'e': 3.735663568188146e-05}",20,16,8.857329369808896,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.5, 'e': 3.7170318684126666e-05}",20,15,9.123155495167184,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.5, 'e': 3.698493094627499e-05}",30,18,19.59598067941895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.5, 'e': 3.680046783362321e-05}",20,14,10.920117854522333,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.5, 'e': 3.661692473458402e-05}",20,5,32.904851122303214,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.5, 'e': 3.643429706057027e-05}",30,8,31.471273175131987,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.5, 'e': 3.625258024588072e-05}",25,16,16.730648527817106,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.5, 'e': 3.607176974758541e-05}",20,15,11.153415857087284,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.5, 'e': 3.589186104541259e-05}",30,23,13.223269802315771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.5, 'e': 3.571284964163521e-05}",20,6,22.087325907310287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.5, 'e': 3.553473106095892e-05}",30,20,21.022447325197238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.5, 'e': 3.535750085040998e-05}",20,4,28.328733770744858,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.5, 'e': 3.5181154579223784e-05}",30,10,34.93088762043819,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.5, 'e': 3.500568783873448e-05}",20,14,12.514311983582454,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.5, 'e': 3.483109624226429e-05}",25,17,14.176639488433235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.5, 'e': 3.465737542501435e-05}",25,11,25.434769737121254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.5, 'e': 3.448452104395504e-05}",25,14,23.76490136666239,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.5, 'e': 3.431252877771797e-05}",30,14,24.463826394913717,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.5, 'e': 3.414139432648739e-05}",20,8,22.721107969971985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.5, 'e': 3.397111341189317e-05}",20,6,29.890017014195028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.5, 'e': 3.3801681776903634e-05}",25,8,30.536652442262316,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.5, 'e': 3.363309518571897e-05}",30,8,35.450743465363935,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.5, 'e': 3.3465349423665735e-05}",20,12,14.61479019431008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.5, 'e': 3.3298440297091015e-05}",25,17,12.998976261024376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.5, 'e': 3.313236363325808e-05}",25,18,14.108377480714116,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.5, 'e': 3.296711528024157e-05}",25,20,10.96382582400955,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.5, 'e': 3.2802691106824094e-05}",20,12,16.8744074612233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.5, 'e': 3.263908700239283e-05}",20,8,24.88533830094096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.5, 'e': 3.2476298876836514e-05}",25,8,31.874019667249815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.5, 'e': 3.231432266044366e-05}",20,16,9.285737733734333,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.5, 'e': 3.2153154303800296e-05}",25,13,16.080056836157855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.5, 'e': 3.1992789777689226e-05}",20,9,19.148350519104902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.5, 'e': 3.1833225072988836e-05}",20,6,26.577983123609627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.5, 'e': 3.1674456200573305e-05}",30,21,18.126329651442795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.5, 'e': 3.151647919121245e-05}",20,16,7.685268228965751,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.5, 'e': 3.135929009547286e-05}",25,14,20.374247063997704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.5, 'e': 3.1202884983619004e-05}",20,13,12.778133639926804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.5, 'e': 3.1047259945514843e-05}",20,6,21.56683766195824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.5, 'e': 3.0892411090526415e-05}",25,11,22.05389979487705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.5, 'e': 3.073833454742418e-05}",30,17,24.6617467380892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.5, 'e': 3.058502646428664e-05}",30,19,20.35790611426231,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.5, 'e': 3.0432483008403625e-05}",25,11,28.076961433971142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.5, 'e': 3.02807003661809e-05}",25,5,34.86182792819699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.5, 'e': 3.01296747430444e-05}",20,9,23.675804445912664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.5, 'e': 2.9979402363345725e-05}",30,19,19.110019061571585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.5, 'e': 2.982987947026762e-05}",20,2,33.87018379857627,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.5, 'e': 2.968110232572986e-05}",25,11,26.37898989837127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.5, 'e': 2.9533067210296183e-05}",25,14,20.33085244818311,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.5, 'e': 2.93857704230809e-05}",20,11,18.938137394710267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.5, 'e': 2.923920828165675e-05}",35,15,40.22253660041458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.5, 'e': 2.909337712196247e-05}",20,14,9.080174259073434,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.5, 'e': 2.8948273298211517e-05}",30,16,25.28212937614304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.5, 'e': 2.8803893182800797e-05}",20,9,18.148199421752807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.5, 'e': 2.86602331662198e-05}",20,2,26.45257917283116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.5, 'e': 2.851728965696073e-05}",25,10,27.991682729116494,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.5, 'e': 2.8375059081428313e-05}",25,14,21.19840963211746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.5, 'e': 2.8233537883850848e-05}",25,13,23.62776042264891,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.5, 'e': 2.8092722526190927e-05}",20,13,12.347858224977411,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.5, 'e': 2.7952609488057374e-05}",30,23,14.658877430596196,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.5, 'e': 2.781319526661684e-05}",20,14,14.93147004865819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.5, 'e': 2.7674476376506577e-05}",25,17,16.78026953491911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.5, 'e': 2.7536449349747158e-05}",20,10,21.006590491621758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.5, 'e': 2.7399110735655623e-05}",25,16,17.696730367988796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.5, 'e': 2.7262457100759568e-05}",20,14,12.144843041290661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.5, 'e': 2.71264850287109e-05}",20,12,13.981552409020878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.5, 'e': 2.699119112020084e-05}",20,15,7.329607231270755,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.5, 'e': 2.6856571992874528e-05}",20,3,29.526226140237288,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.5, 'e': 2.6722624281246868e-05}",30,19,18.895475521800904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.5, 'e': 2.6589344636617996e-05}",20,10,19.62153698978587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.5, 'e': 2.6456729726989903e-05}",20,9,21.446527414991234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.5, 'e': 2.6324776236982987e-05}",35,20,27.03215827976942,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.5, 'e': 2.619348086775303e-05}",30,16,28.832757182916932,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.5, 'e': 2.6062840336909062e-05}",25,0,34.923955133205695,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2113,False,"{'a': 0.5, 'e': 2.593285137843091e-05}",25,13,22.6962965193723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.5, 'e': 2.5803510742587932e-05}",20,0,31.057631854189513,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2115,False,"{'a': 0.5, 'e': 2.567481519585741e-05}",30,12,33.08328953732514,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.5, 'e': 2.5546761520844016e-05}",20,15,9.93192566974582,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.5, 'e': 2.5419346516199247e-05}",30,0,37.035022726824266,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2118,False,"{'a': 0.5, 'e': 2.5292566996541265e-05}",20,11,17.709878606617544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.5, 'e': 2.5166419792375563e-05}",20,16,5.672958431724911,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.5, 'e': 2.504090175001538e-05}",20,10,14.79031103999528,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.5, 'e': 2.4916009731503204e-05}",30,21,16.57934544557441,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.5, 'e': 2.4791740614531983e-05}",30,17,21.68984263434992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.5, 'e': 2.4668091292367405e-05}",30,22,13.13412644937644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.5, 'e': 2.4545058673769893e-05}",30,15,28.712964448401358,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.5, 'e': 2.4422639682917612e-05}",20,4,25.218642657697615,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.5, 'e': 2.430083125932946e-05}",25,13,20.66850319890288,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.5, 'e': 2.417963035778842e-05}",30,23,13.177776754268617,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.5, 'e': 2.4059033948265726e-05}",20,9,22.091568586631,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.5, 'e': 2.393903901584477e-05}",20,7,22.3510679831713,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.5, 'e': 2.3819642560646076e-05}",20,2,32.77747312223168,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.5, 'e': 2.3700841597751968e-05}",25,11,26.1381245072246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.5, 'e': 2.3582633157132263e-05}",25,13,21.967762970890192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.5, 'e': 2.3465014283569705e-05}",20,11,17.43886687540271,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.5, 'e': 2.3347982036586377e-05}",20,15,9.395994663625427,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.5, 'e': 2.3231533490370046e-05}",25,13,25.579298242299377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.5, 'e': 2.311566573370091e-05}",25,11,30.21557475331979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.5, 'e': 2.30003758698791e-05}",30,18,24.30003102155812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.5, 'e': 2.2885661016651933e-05}",20,13,15.713454590284545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.5, 'e': 2.2771518306142183e-05}",25,16,18.969978976688182,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.5, 'e': 2.2657944884776067e-05}",30,2,47.251746895096666,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.5, 'e': 2.254493791321217e-05}",20,7,24.815025773084745,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.5, 'e': 2.243249456627036e-05}",20,1,30.28579640580307,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.5, 'e': 2.232061203286103e-05}",25,19,13.31332183610953,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.5, 'e': 2.2209287515915092e-05}",30,14,28.021571189306435,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.5, 'e': 2.2098518232313746e-05}",25,0,43.178985185755344,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2146,False,"{'a': 0.5, 'e': 2.1988301412819213e-05}",20,8,24.094969629572578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.5, 'e': 2.187863430200519e-05}",25,16,14.774512575084849,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.5, 'e': 2.1769514158188265e-05}",25,10,26.06157447558568,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.5, 'e': 2.1660938253359086e-05}",20,15,13.979540725208182,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.5, 'e': 2.155290387311442e-05}",20,15,9.856374300541374,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.5, 'e': 2.1445408316589164e-05}",30,20,20.28853944988426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.5, 'e': 2.1338448896388734e-05}",30,21,15.683251138078306,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.5, 'e': 2.123202293852213e-05}",20,14,11.404874923927801,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.5, 'e': 2.112612778233479e-05}",30,20,20.98796926493079,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.5, 'e': 2.1020760780442366e-05}",25,17,14.01676389267828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.5, 'e': 2.0915919298664244e-05}",30,15,26.915889556207294,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.5, 'e': 2.0811600715958e-05}",25,11,26.98978664854181,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.5, 'e': 2.0707802424353556e-05}",20,13,10.920030050414457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.5, 'e': 2.060452182888825e-05}",35,21,28.436698983125577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.5, 'e': 2.050175634754186e-05}",30,18,20.642607067130633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.5, 'e': 2.0399503411171922e-05}",25,11,26.851988419041298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.5, 'e': 2.0297760463449775e-05}",25,8,32.50604832318817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.5, 'e': 2.019652496079635e-05}",25,16,16.75576124923204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.5, 'e': 2.009579437231889e-05}",20,0,31.644488228752937,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2165,False,"{'a': 0.5, 'e': 1.9995566179747357e-05}",30,21,13.967548483465626,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.5, 'e': 1.989583787737175e-05}",30,12,29.50317570615985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.5, 'e': 1.9796606971979363e-05}",20,5,28.10954027476408,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.5, 'e': 1.969787098279231e-05}",20,7,24.291816862619886,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
